user_id,last_login_to_now,duration,level_end,os_corr,active_days,avg_session_cnt,is_payer
24a7b,590,0,3,0,1,6,0
c1df2,539,46,22,0,27,8.4,0
geeyb,7,216,29,1,113,3.5,1
95913,573,0,6,0,1,4,0
32aeb,586,2,2,0,3,2,0
1d4b8,584,3,6,0,3,1.6,0
gmfed,0,121,57,0,120,40.5,1
647f1,579,0,1,0,1,2,0
89769,578,2,2,1,2,1.5,0
d4ba4,575,13,7,0,7,3,0
31361,540,42,16,1,16,3.5,1
76cc6,579,0,1,0,1,2,0
3e0d2,578,0,1,0,1,2,0
yevbn,0,261,46,0,250,6.1,1
ngved,0,463,62,0,386,5.7,1
a80b8,577,0,1,0,1,3,0
e6f83,565,10,10,0,4,4.5,0
e8089,587,0,1,0,1,2,0
d4e57,478,109,43,0,76,16.5,1
27996,562,22,26,0,21,10.3,1
gjewl,167,88,31,0,70,2.2,1
rguem,99,251,46,0,239,8.1,1
6dfe4,577,0,1,0,1,2,0
gpdst,198,349,43,1,196,8.5,1
d93e2,587,0,1,0,1,5,0
glemz,0,351,80,0,322,28.2,1
15c11,572,0,7,0,1,2,0
tngne,206,142,20,0,16,2.8,1
9d7f3,577,0,2,0,1,2,0
pegwh,288,147,33,1,87,3.8,1
e697b,578,0,1,0,1,2,0
fsgpb,186,20,30,0,16,17.9,1
2ef88,541,33,21,0,14,8.5,0
035a7,361,210,16,1,27,1.8,0
4.80E+23,586,3,1,0,2,1.5,0
478c3,543,39,6,0,3,5,0
45f84,575,2,13,0,3,10.6,0
9.44E+08,107,475,37,0,41,20.1,0
b0d62,546,37,11,0,25,1.8,0
vgmdr,0,567,73,0,549,6.3,1
e7ae9,293,280,14,0,9,10.7,0
2b2d5,573,0,3,0,1,2,0
d260b,561,19,6,0,3,2.3,0
5.00E+96,517,72,39,1,68,15.2,1
cgjfh,25,69,19,0,48,2.1,1
1483a,417,159,20,0,31,5.8,0
bdadf,558,32,9,0,2,2.5,0
584a8,575,0,1,0,1,2,0
gwfok,7,8,17,0,9,4.5,1
tgefc,175,0,3,0,1,8,1
fcf14,584,0,1,0,1,2,0
fd9ed,572,0,1,0,1,2,0
8236b,396,181,26,0,22,4,0
980c5,574,1,2,0,2,1.5,0
afbhw,0,188,37,1,105,8.6,1
6033c,586,0,4,0,1,8,0
gfdzm,418,76,36,0,51,8,1
gmeqa,0,324,54,0,286,3.4,1
7174f,0,590,71,0,451,10.4,1
318b4,577,0,1,0,1,2,0
30d54,585,4,12,0,5,5.4,0
996cb,0,576,73,1,191,25.3,1
tgrer,166,158,35,0,93,7.3,1
c228b,575,2,4,0,3,4,0
17f0b,510,72,4,1,3,2,0
qkgue,23,409,82,0,371,15.7,1
47e4a,574,0,1,1,1,2,0
35f17,393,183,34,0,40,19.8,1
6a093,575,0,1,0,1,2,0
d9d28,565,16,26,0,17,21.5,0
4b0ee,588,0,1,0,1,2,0
teghn,0,425,40,0,136,11,1
89ad3,323,264,13,0,7,2.8,0
02a1c,568,7,2,0,5,2,0
ugaet,0,275,32,0,264,11,1
ufgrn,84,30,30,0,28,8.6,1
176a3,576,5,13,1,6,2,0
zggqd,0,511,85,0,508,12.4,1
sflrv,27,16,19,0,9,12.3,1
pwgge,96,211,55,0,210,16.9,1
5374d,441,147,5,0,3,2,0
c3411,567,10,10,0,6,2.3,0
5126b,287,300,28,0,69,3.2,1
bdabf,572,6,9,0,3,3,0
51828,494,80,8,0,2,28,0
zggte,119,279,55,0,202,12.1,1
ehghe,231,17,20,1,17,8,1
agvfh,0,97,47,0,94,14.7,1
ugtdy,0,513,95,0,505,8.1,1
obfgf,0,433,59,0,251,11.6,1
6125b,575,0,2,0,1,10,0
gpfce,0,151,53,0,152,18.4,1
b5c0c,529,61,29,1,55,3.8,0
e3169,281,308,40,0,147,7.4,1
26566,0,590,66,0,436,6.6,0
8e3d4,584,0,7,0,1,2,0
c4637,590,0,10,0,1,12,0
4083a,583,0,1,0,1,3,0
88765,501,70,29,0,50,6,1
e4638,0,578,93,0,558,16.5,1
kgveq,275,35,24,0,22,9.5,1
60bc9,572,0,3,0,1,3,0
84955,575,0,1,0,1,2,0
064a0,292,284,32,0,131,5.2,0
91dde,445,141,39,0,78,8.4,1
15c74,571,0,2,0,1,3,0
0769d,568,10,12,0,11,5,0
gdfea,67,71,1,0,69,9.8,1
55bb3,567,14,1,0,2,2,0
1fd5e,42,540,30,0,90,5.4,1
33ebb,348,226,36,0,145,8.9,1
fidgs,43,282,63,0,246,6,1
e09c0,584,0,6,0,1,3,0
6bbf2,567,22,17,0,17,7.5,0
56156,577,4,14,0,5,7.2,0
pgwds,166,394,33,0,61,7.9,1
nffvl,38,90,30,0,46,4.5,1
95f6b,575,5,2,0,2,2,0
cgefk,33,22,27,1,39,6.3,1
dc980,586,0,1,0,1,6,0
d6d29,577,0,1,0,3,5.6,0
gvdzk,309,184,25,1,37,2.8,1
lqtgk,18,434,32,0,121,6.1,1
gmeyx,20,184,47,0,167,5.6,1
keznb,51,181,1,1,149,6.4,1
404c1,194,396,6,0,5,2,0
321a0,581,6,4,0,2,2.5,0
grdxn,374,129,39,0,55,16.9,1
scgqd,215,277,40,0,99,8.6,1
3d432,345,239,37,0,132,8.3,0
2ff12,21,568,79,1,560,11.5,1
agoel,98,248,62,0,248,20,1
98a58,584,2,10,0,3,8.6,0
6c684,565,15,1,1,2,2,0
a3fbe,580,0,1,0,1,3,0
cef5e,578,0,5,1,1,2,0
kegod,487,28,24,0,26,5.4,1
50143,521,65,37,0,66,11.2,1
8293e,497,81,27,0,28,5.3,1
65a68,583,0,2,0,1,2,0
bcc0e,576,0,1,0,1,2,0
37629,586,0,1,0,1,2,0
godvb,511,27,7,0,4,2.7,1
8ce91,232,345,23,0,46,3.6,0
50526,568,7,4,1,2,1.5,0
9dcd3,538,44,1,0,4,1.7,0
271a6,570,5,5,0,3,3,0
6850e,452,136,8,0,17,2.2,0
crgme,86,346,61,0,297,11.6,1
zsgse,35,397,70,0,310,10.1,1
zcxgf,35,23,24,0,16,21.6,1
ee189,583,0,1,0,1,2,0
7ae6d,581,0,3,0,1,3,0
efowx,0,18,24,0,19,7.8,1
b6571,576,1,5,0,2,5,0
78d2f,571,0,1,0,1,3,0
rjgqe,84,324,48,0,176,9.6,1
6d016,574,0,2,0,1,2,0
f3b86,579,1,11,0,2,6.5,0
33a72,588,0,7,0,1,3,0
d7a1f,584,4,10,1,5,7.8,0
924b0,582,0,1,0,1,2,0
f5e6f,585,0,1,0,1,2,0
0718e,285,290,21,0,15,13,0
gzfbf,0,200,79,1,200,13.2,1
720ff,0,580,102,0,578,13.1,1
ac70c,577,0,1,0,1,2,0
c193c,578,5,4,0,3,2,0
ed142,570,3,6,0,3,1.6,0
f62d1,171,417,31,0,58,8.2,1
kdxbm,397,126,44,1,121,12.9,1
51bac,557,29,1,0,2,2,0
tedxh,337,117,34,0,243,9.3,1
416a8,574,0,2,0,1,2,0
aegtz,301,121,40,0,97,6.4,1
9c9d5,588,0,1,0,1,2,0
nxgtd,473,40,37,0,40,19,1
jgdez,83,135,1,0,35,6.8,1
607d3,370,220,33,0,128,1.9,0
5341,587,0,1,0,1,2,0
oefen,310,120,39,1,99,5.6,1
ccfed,575,0,1,0,1,3,0
kgvea,1,181,36,1,94,6.1,1
9cf0f,589,0,1,0,1,3,0
fd1df,533,54,8,0,2,7.5,0
84b3c,254,322,3,0,10,2.1,0
17cfc,0,589,89,0,590,13,1
xeltb,200,190,40,1,141,5.2,1
gtdvj,438,95,39,1,94,6,1
ac0e9,573,1,6,0,2,6,0
3402f,384,202,32,0,95,4.5,0
reakn,106,84,1,1,26,2,1
ef32d,574,1,1,0,2,1.5,0
d18a2,580,6,1,1,2,2,0
29795,2,588,53,0,167,9.3,0
4f8c7,573,4,10,0,4,2.5,0
gifiy,66,50,45,1,47,25.2,1
f67b5,82,501,23,0,50,5.5,0
gdehd,229,182,67,0,182,19.3,1
eba45,35,541,80,0,497,9.4,1
eed57,579,5,6,0,5,1.6,0
9ea16,287,284,4,0,7,1.7,0
8806c,9,579,28,0,93,3.4,0
4eb4b,410,172,11,0,11,1.5,0
a16d8,570,0,1,0,1,2,0
9.00E+35,587,3,1,0,2,1.5,0
bbfe3,575,0,1,0,1,2,0
hfdsc,158,8,16,0,9,7.1,1
xgnds,0,561,86,0,547,12.9,1
qferv,0,141,51,0,142,11.1,1
hgpdr,20,544,36,0,128,5,1
zbwgw,141,49,31,0,45,4.5,1
502f6,511,65,6,0,4,2.7,0
2d1bd,395,195,38,0,98,6.2,1
a11e7,571,19,4,0,7,2.8,0
a441c,588,0,2,0,1,2,0
60321,109,471,4,0,26,1.4,0
1f576,577,1,1,0,2,2,0
97668,580,0,1,0,1,2,0
bb685,467,109,2,0,4,2.2,0
7bb9b,574,14,15,0,9,8.7,0
64127,580,0,1,0,1,2,0
e3994,576,1,2,0,2,3.5,0
971ce,558,17,6,0,3,3.6,0
aca67,579,0,1,0,1,2,0
e2865,575,0,1,0,1,2,0
gmeox,5,330,65,1,298,5.2,1
ac850,197,385,1,0,2,2,0
ogedu,0,540,93,1,540,15.7,1
7c35f,582,0,2,0,1,2,0
gldsw,502,57,17,0,17,4.5,1
b25a6,575,0,2,0,1,2,0
8b3ec,415,167,10,0,10,2.8,0
b68bf,583,0,7,1,1,4,0
gwdvb,312,229,58,0,224,9.9,1
d24d5,578,0,2,0,1,2,0
303da,576,0,1,0,1,3,0
igyee,381,71,42,0,70,9.5,1
6b9bb,580,2,7,0,3,3.3,0
ccf8e,574,1,1,1,2,2,0
gypgu,0,241,57,0,230,9.3,1
agzec,445,24,24,0,20,7.4,1
66d53,577,0,1,0,1,2,0
42427,588,0,1,0,1,2,0
vgeeu,22,251,36,1,60,5.3,1
ktgje,156,230,32,0,34,9.8,1
fccf1,574,0,1,0,1,2,0
43800,582,1,2,0,2,2,0
4a21a,495,85,31,0,41,8,1
egeee,121,325,73,0,227,16.3,1
cekwz,290,72,19,0,27,2,1
67f09,573,0,6,1,1,7,0
qgveq,297,9,17,0,9,4.3,1
e7ba0,535,52,10,0,8,5.2,0
1f374,432,158,36,1,143,4.7,1
21b0d,581,1,8,1,2,1.5,0
5308c,545,36,24,0,34,6.7,0
esghe,334,27,13,0,10,4.5,1
gwdzg,395,101,35,0,95,5.6,1
tezgl,0,205,36,0,70,10,1
gedyn,182,316,40,0,224,7.1,1
53dd7,368,218,41,0,163,3.7,0
gjfgc,0,89,32,0,74,3.4,1
17c97,590,0,4,0,1,2,0
adb7f,554,31,20,0,15,6.2,1
yfcrj,155,1,12,0,2,6,1
031ce,475,96,8,0,9,2.8,0
jegie,461,16,7,0,7,2.1,1
474c5,574,0,2,0,1,2,0
fb5f1,578,11,18,0,12,7.4,0
rhgre,0,430,82,0,420,13,1
fgfdx,496,13,16,0,5,5,1
76ec6,577,2,1,0,2,1.5,0
nqgfe,239,68,43,0,64,32.1,1
reumh,255,30,35,0,29,8.6,1
7f418,509,72,17,1,37,2.5,0
fgfeu,0,281,36,0,279,7.6,1
gcexq,90,169,35,0,75,5,1
09b23,392,196,7,1,14,3,0
7a2e0,583,0,8,0,1,5,0
vggew,230,11,25,0,41,6.2,1
c200e,578,0,1,0,1,2,0
ujgye,277,33,25,0,33,5.3,1
ebc9d,586,0,1,0,1,2,0
1cca2,224,356,2,0,4,1.7,0
bf3a0,560,16,8,1,6,1.8,0
d5a49,578,0,1,1,1,2,0
sygod,71,416,49,0,222,5.9,1
ogoet,283,2,12,0,3,12,1
03c45,583,3,11,0,4,4,0
dgwej,18,362,47,0,213,7.8,1
4fb7c,127,459,46,0,208,4.5,1
e17f5,1,578,61,1,533,5.7,1
cbfe3,571,0,1,0,1,4,0
07f03,586,0,1,0,1,2,0
1bacc,311,277,4,1,2,1.5,0
6ff0d,575,0,1,0,1,2,0
8841,575,0,1,0,1,2,0
be714,538,38,15,0,13,4.3,0
24b9d,572,2,5,0,2,1.5,0
51bad,588,0,1,0,1,3,0
119d7,582,2,10,0,3,2.6,0
f49ae,259,319,50,0,262,4.4,1
gkdso,507,40,27,0,34,4.1,1
073fb,571,11,8,0,7,1.8,0
c9702,578,0,1,0,1,3,0
kdaxi,24,465,45,0,163,7.7,1
716c9,584,3,2,0,2,3.5,0
ad0ab,576,0,4,1,1,3,0
e756c,177,397,15,0,25,3.4,0
vfbnq,201,2,10,0,3,4,1
53127,554,17,13,0,6,4.8,0
xvgye,0,472,88,0,473,14.5,1
cgzew,51,207,31,0,78,5.6,1
11e0d,578,0,1,0,1,2,0
6be24,503,70,24,0,34,5.9,1
8f980,578,0,1,1,1,2,0
xgaey,36,172,1,0,88,14.9,1
sgiem,309,51,23,0,45,3.6,1
48b5d,590,0,1,0,1,2,0
jgoeq,181,124,29,0,63,4.9,1
ggesh,32,262,35,0,109,3.7,1
d6271,211,377,33,0,92,4.4,1
a9731,577,2,1,0,2,1.5,0
007ee,429,150,20,0,20,3.6,0
d2251,578,3,3,0,2,4,0
1b94b,527,54,28,1,45,5.5,0
35499,550,28,8,0,15,2.2,0
e852c,559,20,1,0,3,1.3,0
tgvdx,429,75,28,0,40,12.5,1
6350c,559,21,9,0,11,9.7,0
3c9db,337,242,29,0,52,6.9,0
676d6,521,61,13,0,15,3.4,0
df206,577,0,1,0,1,2,0
zsgod,274,227,23,0,71,2.9,1
wgjee,261,174,30,0,91,4,1
20265,581,0,1,0,1,2,0
gsdvn,105,426,62,0,365,7.3,1
hgrep,0,338,44,1,267,5.9,1
edrix,410,156,49,0,149,7.4,1
kglfh,0,112,40,1,98,7.8,1
xhgpd,316,193,30,1,35,7.8,1
792b4,81,492,59,0,325,4.9,1
lfirs,0,79,40,1,73,10.7,1
d76f2,580,0,1,0,1,2,0
cpgoe,259,39,24,0,35,4.1,1
89b62,572,5,1,0,2,1.5,0
wggdw,459,59,29,0,45,3.2,1
ddfa8,581,4,6,0,4,1.7,0
afd90,575,0,1,0,1,2,0
a3cfc,579,0,1,0,1,2,0
gndzv,3,483,63,1,444,8.5,1
f7996,551,30,18,0,22,2.6,1
oehkk,0,400,68,0,401,8.6,1
f978c,582,0,1,0,1,2,0
cc442,572,0,2,0,1,2,0
5ba05,553,21,2,1,3,1.3,0
81874,493,89,8,0,6,2.6,0
f2deb,577,0,1,0,1,3,0
2fee9,569,19,12,0,14,6,0
uigdd,33,507,44,0,143,8,1
zcgve,119,203,41,0,174,4.3,1
qgget,0,275,50,0,232,7.9,1
61556,589,1,2,0,2,2.5,0
0ffa5,517,59,1,0,2,1.5,0
eeboh,47,421,28,0,74,2.9,1
1574a,356,228,61,0,228,13.8,1
guevb,0,259,38,0,129,6.6,1
576aa,0,589,97,0,579,21.8,1
4f6af,533,41,5,0,11,3.4,0
gyegl,0,426,63,0,282,12.5,1
f5e6f,372,209,7,0,7,1.7,0
a8502,570,3,9,0,4,3,0
vgffp,6,0,8,0,1,5,1
algee,0,204,70,1,204,15.3,1
nenhp,160,186,39,0,100,7.3,1
gqewe,0,236,53,0,231,5.4,1
xgheg,360,59,33,0,51,8.2,1
c3598,467,121,38,0,83,7.7,1
42fc8,572,0,2,1,1,2,0
595d2,0,575,75,0,481,9.3,1
87b9c,576,3,6,0,2,1.5,0
fdb9d,572,15,15,0,13,3.3,0
56820,583,4,5,0,5,1.6,0
hgnff,0,120,45,0,110,10.8,1
59f78,559,28,26,0,23,9.2,0
a6f21,412,168,9,0,2,10.5,0
ogseb,446,20,21,1,20,5.2,1
ogkei,301,113,35,0,106,8.7,1
93492,573,2,12,0,3,11.6,0
8134e,41,543,33,0,99,2.7,1
81837,577,1,8,0,2,5,0
fffcb,0,124,42,1,124,5.6,1
dcdd6,582,1,2,0,2,2,0
7d002,399,177,27,0,49,4.3,1
b6f79,579,0,8,0,1,5,0
adtoa,201,340,72,0,296,13.5,1
cf26d,567,10,9,1,5,2.6,1
yfgle,312,156,43,0,105,7.3,1
7be43,576,0,1,0,1,3,0
gmelx,110,242,60,0,236,10.5,1
gpfmb,0,33,28,0,32,5.5,1
bgnex,186,57,23,0,27,3.1,1
62b0f,560,18,26,0,17,9.4,1
btgme,0,263,50,0,256,4.6,1
8e61d,577,7,10,0,5,4.6,0
ggelb,116,243,47,0,122,11.4,1
ba98d,579,7,1,1,4,1.5,0
bbfe8,566,23,17,0,13,3.6,0
qeivt,274,124,13,1,6,3.1,1
rmgdf,0,83,44,0,83,11.3,1
5bc2d,576,0,1,0,1,3,0
db0c0,269,307,40,0,120,5.1,1
bgoep,196,142,27,0,27,7.4,1
geenj,0,338,78,0,338,29.2,1
ccdad,587,0,1,0,1,2,0
c7764,0,586,65,0,542,8.2,1
dd41e,335,239,7,0,6,1.6,0
653be,575,0,1,0,1,2,0
69449,96,486,33,0,173,3,0
1cdf8,573,0,2,0,1,2,0
7a4a5,357,223,13,0,25,2.3,0
8a98d,581,7,3,0,4,4.5,0
7ae15,324,247,12,0,19,1.9,0
f1a60,576,0,1,0,1,2,0
54cf8,588,0,7,0,1,15,0
iebmf,0,472,71,1,459,7.6,1
2a3fe,507,68,32,0,64,10.7,1
gmfkp,0,62,46,0,63,41.5,1
0a21e,582,0,2,0,1,3,0
ajfgn,526,42,27,0,27,6.2,1
5be98,576,1,2,0,2,2.5,0
e6915,588,0,1,0,1,2,0
gogbf,23,2,13,0,3,14,1
ierid,0,326,66,0,321,8.4,1
f2673,454,125,11,0,8,4,0
7973c,536,53,22,0,44,4.8,0
dc7da,589,0,1,0,1,2,0
19439,580,6,1,0,2,2,0
69ebe,574,1,3,0,2,2.5,0
klglf,26,28,1,0,21,7,1
yeiee,74,332,44,0,259,2.6,1
d5a67,578,0,1,0,1,2,0
gcdvk,36,492,37,1,96,4.9,1
13ec2,579,0,6,1,1,2,0
a3c96,582,0,8,1,1,5,0
fa333,587,0,1,1,1,2,0
fefjt,0,440,82,0,407,24.4,1
19aa8,576,0,5,0,1,6,0
789a8,577,0,1,0,1,2,0
fgifj,0,65,23,0,54,3.5,1
5adaa,140,443,21,0,40,1.7,1
15a22,574,1,1,0,2,2,0
925f6,584,0,1,0,1,2,0
idgwf,25,79,32,0,65,8.1,1
af8f4,577,0,1,0,1,3,0
fb259,574,0,7,0,1,7,0
a2255,0,578,92,0,576,10.8,1
f4b01,98,480,60,0,227,8.7,0
jmgbe,288,64,32,1,45,5.9,1
c2a09,577,0,1,0,1,2,0
nrgqe,0,251,63,0,252,15.8,1
nmgre,0,240,47,0,231,4.5,1
wfbon,156,26,28,0,17,14.6,1
aaf6a,578,0,1,0,1,2,0
sgjee,229,224,43,0,128,6.1,1
5.60E+55,577,5,8,0,2,3,0
dqgse,88,375,50,0,165,11.9,1
156d7,588,0,1,0,1,2,0
e15db,515,64,1,0,2,1.5,0
59d4e,565,7,11,0,6,4.3,0
17c24,391,199,12,1,6,3.3,0
f90d6,525,57,9,0,16,2.7,0
156af,352,233,48,0,142,8.7,1
ngser,110,206,16,1,13,9.6,1
c7511,45,536,47,0,266,6,1
67b1e,456,133,3,0,4,1.7,0
ydawi,0,488,73,1,365,10.9,1
14d38,497,87,32,0,76,8.1,0
d3d43,586,1,9,0,2,5,0
cd981,556,33,29,0,34,10.9,1
8.40E+23,580,0,2,0,1,3,0
e2974,577,0,1,0,1,3,0
18518,526,64,25,0,39,3.2,1
rgnex,0,224,53,0,176,7.9,1
78b72,339,236,25,0,48,4.1,0
6e449,512,77,4,0,3,2.3,0
pgzfh,0,106,40,0,82,8.2,1
rgufm,0,28,20,0,25,6.4,1
f1c79,581,1,3,0,2,2.5,0
penpu,155,186,52,0,183,9.6,1
9.37E+05,31,542,41,0,72,14.9,0
b148e,579,0,1,1,1,3,0
e10c6,573,0,1,0,1,3,0
gygpd,205,278,58,0,229,13.8,1
95ecf,581,0,1,1,1,5,0
cf519,330,245,13,0,11,2,0
d4e57,478,109,43,0,76,16.5,1
isgsd,512,36,28,0,28,8.3,1
2.90E+78,587,1,5,0,2,1.5,0
37177,563,12,13,0,7,4.1,0
elfga,296,93,39,0,68,9.6,1
ba21f,543,45,43,0,46,36.7,1
yezko,120,108,23,0,27,4.7,1
c9c2c,576,5,10,0,5,3,0
0b8c1,99,474,66,0,415,9.9,0
gbdan,464,3,14,0,3,8.3,1
e76a8,590,0,1,0,1,2,0
56305,557,26,23,1,20,5.6,0
ef6e6,584,0,2,0,1,3,0
bgsej,373,0,9,0,1,2,1
8850e,581,2,7,0,3,1.3,0
94f62,564,23,3,0,9,3.2,0
ygwfg,44,57,25,0,55,7.4,1
lgodt,497,50,25,0,28,4.7,1
d1495,571,9,8,0,6,2.3,0
0b666,577,0,1,0,1,2,0
mgkeo,302,28,19,0,26,3,1
33968,579,6,1,0,3,1.6,0
f1a2f,576,0,1,0,1,2,0
kgqej,342,62,28,0,33,11.5,1
rujgd,29,63,42,1,57,21.4,1
fb4d4,359,220,13,0,9,3.7,0
gfetu,116,26,17,1,20,2.5,1
keagg,432,131,33,1,90,7.7,1
a6112,578,0,1,0,1,2,0
2b618,166,418,7,0,2,4,0
ggexu,0,233,43,0,184,9,1
c986a,542,39,2,0,2,1.5,0
4a65c,579,0,1,0,1,2,0
zipgl,97,235,20,0,19,5.4,1
2406c,461,121,34,0,73,8.7,1
0c305,581,1,1,0,2,1.5,0
0c5e7,518,71,2,0,2,2.5,0
cc94c,502,77,26,0,22,9.9,1
opage,25,425,67,0,275,7.1,1
c9f33,350,231,24,0,44,6.2,0
b07a0,580,7,15,1,6,8.5,0
58727,581,0,1,0,1,2,0
ggerz,95,217,37,0,121,10.8,1
ggres,151,140,21,0,18,3.6,1
06a5b,575,0,1,0,1,2,0
bezpd,133,92,40,0,93,7.9,1
cgidy,6,480,60,0,362,6,1
39f96,575,4,1,0,2,1.5,0
e6de4,133,450,31,0,68,4.6,0
31b35,525,65,16,0,21,2.8,0
xugve,228,172,55,0,136,10.5,1
pgefc,0,168,51,0,168,13.4,1
421f5,559,17,14,0,8,2,0
fdhgk,351,1,10,0,2,12.5,1
056d0,581,0,5,1,1,2,0
bfb59,430,157,66,1,145,23.9,1
xggjd,265,256,44,0,142,5.6,1
02d3d,581,1,9,0,2,2.5,0
fe0f8,573,1,6,0,2,8,0
4763e,574,0,1,0,1,2,0
a4749,583,0,1,0,1,2,0
7a84c,537,41,36,0,42,17,1
41877,205,368,57,0,202,16,1
grfke,0,78,37,0,77,13.2,1
01adc,583,2,7,0,3,2.3,0
17795,588,0,1,1,1,2,0
ggfcf,93,81,38,0,60,9.6,1
75a13,577,0,1,0,1,2,0
